VEHICLE_DATA_HISTORY_ID,VEHICLE_ID,VEHICLE_DATA_ID,BEARING,CURRENT_STOP_SEQUENCE,LATITUDE,LONGITUDE,SPEED,UPDATED_AT,DIRECTION_ID,ROUTE_ID,LABEL,CURRENT_STATUS,STOP_ID,DIRECTION_ID,DIRECTION,ROUTE_ID,DESCRIPTION,FARE_CLASS,LONG_NAME,SHORT_NAME,DIRECTION_ID,DESTINATION_ID,LINE_ID,COLOR,TEXT_COLOR,STATUS_ID,STATUS,STOP_ID,NAME,ADDRESS,DESCRIPTION,LATITUDE,LONGITUDE,MUNICIPALITY_ID,AT_STREET,ON_STREET,MUNICIPALITY_ID,MUNICIPALITY,STREET_ID,STREET,STREET_ID,STREET,LINE_ID,LONG_NAME,SHORT_NAME,COLOR,TEXT_COLOR,COLOR_ID,COLOR,COLOR_ID,COLOR,COLOR_ID,COLOR,COLOR_ID,COLOR
"190","y1606","2217","5","18","42.2800216675","-71.1188354492","None","2019-08-16 02:27:54","1","32","1606","2","6478","1","1","32","Key Bus","Local Bus","Wolcott Square - Forest Hills","32","None","None","line-32","8","9","2","IN_TRANSIT_TO","6478","Hyde Park Ave @ Cummins Hwy","None","None","42.279969","-71.118822","1","None","None","1","Boston","None","None","None","None","line-32","Wolcott Square - Forest Hills","32","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"68","y1804","2095","222","22","42.3356666565","-71.074256897","None","2019-08-16 02:27:55","1","8","1804","2","1790","1","1","8","Local Bus","Local Bus","Harbor Point/UMass - Kenmore","8","None","None","line-8","8","9","2","IN_TRANSIT_TO","1790","Harrison Ave @ Worcester Sq","None","None","42.335883","-71.074011","1","None","None","1","Boston","None","None","None","None","line-8","Harbor Point/UMass - Kenmore","8","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"18","y1442","2045","32","8","42.4020042419","-71.0601272583","None","2019-08-16 02:27:55","2","109","1442","2","5565","2","0","109","Local Bus","Local Bus","Linden Square - Sullivan","109","None","None","line-104109","8","9","2","IN_TRANSIT_TO","5565","Broadway @ Gladstone St","None","None","42.403864","-71.058383","21","None","None","21","Everett","None","None","None","None","line-104109","Linden Square or Malden Center - Sullivan","104/109","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"272","y3000","2299","296","18","42.384979248","-71.0019836426","None","2019-08-16 02:23:55","1","712","y3000","2","15880","1","1","712","Local Bus","Local Bus","Point Shirley, Winthrop - Orient Heights via Revere Street","712","None","None","line-712713","8","9","2","IN_TRANSIT_TO","15880","Orient Heights","None","Orient Heights - Saratoga St Busway","42.386736","-71.004595","1","None","400","1","Boston","400","Busway","None","None","line-712713","Winthrop - Orient Heights","712/713","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"287","y1783","2314","111","29","42.3313446045","-71.0773620605","None","2019-08-16 02:27:53","1","47","1783","2","10003","1","1","47","Local Bus","Local Bus","Central Square, Cambridge - Broadway Station","47","None","None","line-47","8","9","2","IN_TRANSIT_TO","10003","Albany St opp Randall St","None","None","42.331591","-71.076237","1","None","None","1","Boston","None","None","None","None","line-47","Central Square, Cambridge - Broadway Station","47","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"44","G-10096","2071","305","650","42.3710784912","-71.0772323608","None","2019-08-16 02:24:39","1","Green-E","3887-3714","1","70209","1","1","Green-E","Rapid Transit","Rapid Transit","Green Line E","E","None","None","line-Green","4","2","1","STOPPED_AT","70209","Lechmere","None","Lechmere - Green Line - Exit Only","42.370952","-71.077007","8","None","None","8","Cambridge","None","None","None","None","line-Green","Green Line","None","4","2","4","00843D","2","FFFFFF","4","00843D","2","FFFFFF"
"257","G-10275","2284","305","650","42.3710784912","-71.0772323608","None","2019-08-16 02:20:14","1","Green-E","3804-3604-3600","1","70209","1","1","Green-E","Rapid Transit","Rapid Transit","Green Line E","E","None","None","line-Green","4","2","1","STOPPED_AT","70209","Lechmere","None","Lechmere - Green Line - Exit Only","42.370952","-71.077007","8","None","None","8","Cambridge","None","None","None","None","line-Green","Green Line","None","4","2","4","00843D","2","FFFFFF","4","00843D","2","FFFFFF"
"113","G-10035","2140","45","40","42.3409385681","-71.1504211426","None","2019-08-16 02:27:58","1","Green-B","3624-3835","3","70116","1","1","Green-B","Rapid Transit","Rapid Transit","Green Line B","B","None","None","line-Green","4","2","3","INCOMING_AT","70116","Sutherland Road","None","Sutherland Road - Green Line - Park Street & North","42.341589","-71.146089","1","None","None","1","Boston","None","None","None","None","line-Green","Green Line","None","4","2","4","00843D","2","FFFFFF","4","00843D","2","FFFFFF"
"105","G-10118","2132","225","360","42.3427886963","-71.1188812256","None","2019-08-16 02:27:19","2","Green-C","3881-3692","3","70219","2","0","Green-C","Rapid Transit","Rapid Transit","Green Line C","C","None","None","line-Green","4","2","3","INCOMING_AT","70219","Coolidge Corner","None","Coolidge Corner - Green Line - (C) Cleveland Circle","42.342274","-71.120915","15","None","None","15","Brookline","None","None","None","None","line-Green","Green Line","None","4","2","4","00843D","2","FFFFFF","4","00843D","2","FFFFFF"
"67","y0616","2094","90","1","42.4024620056","-71.0757751465","None","2019-08-16 02:27:12","2","106","0616","2","5271","2","0","106","Local Bus","Local Bus","Lebanon Street, Malden - Wellington","106","None","None","line-106","8","9","2","IN_TRANSIT_TO","5271","Wellington Station Busway","None","None","42.402581","-71.076089","11","None","2789","11","Medford","2789","Cooper Street","None","None","line-106","Lebanon Street, Malden - Wellington","106","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"151","y0716","2178","0","1","42.4025192261","-71.0761032104","None","2019-08-16 02:27:24","2","99","0716","2","5271","2","0","99","Local Bus","Local Bus","Woodland Road, Stoneham - Wellington","99","None","None","line-99","8","9","2","IN_TRANSIT_TO","5271","Wellington Station Busway","None","None","42.402581","-71.076089","11","None","2789","11","Medford","2789","Cooper Street","None","None","line-99","Woodland Road, Stoneham - Wellington","99","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"314","y1430","2341","180","1","42.4025917053","-71.0758514404","None","2019-08-16 02:27:51","1","95","1430","2","5271","1","1","95","Local Bus","Local Bus","West Medford - Sullivan via Mystic Avenue","95","None","None","line-95","8","9","2","IN_TRANSIT_TO","5271","Wellington Station Busway","None","None","42.402581","-71.076089","11","None","2789","11","Medford","2789","Cooper Street","None","None","line-95","West Medford - Sullivan via Mystic Avenue","95","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"168","y1102","2195","205","5","42.3779602051","-71.0259857178","None","2019-08-16 02:27:52","1","743","1102","2","7097","1","1","743","Key Bus","Rapid Transit","Chelsea - South Station","SL3","None","None","line-SLWaterfront","6","2","2","IN_TRANSIT_TO","7097","Airport","None","Airport - Silver Line - SL3 South Station","42.374518","-71.029532","1","None","2519","1","Boston","2519","Airport Station Bus Access","None","None","line-SLWaterfront","Silver Line SL1/SL2/SL3","None","6","2","6","7C878E","2","FFFFFF","6","7C878E","2","FFFFFF"
"73","1714","2100","120","2","42.0886611938","-71.4319076538","14.0","2019-08-16 02:27:39","1","CR-Franklin","1714","2","Franklin","1","1","CR-Franklin","Commuter Rail","Commuter Rail","Franklin Line","None","None","None","line-Franklin","7","2","2","IN_TRANSIT_TO","Franklin","Franklin","None","Franklin - Commuter Rail","42.083238","-71.396102","94","None","None","94","Franklin","None","None","None","None","line-Franklin","Franklin Line","None","7","2","7","80276C","2","FFFFFF","7","80276C","2","FFFFFF"
"52","y0611","2079","151","26","42.3771858215","-71.0890808105","None","2019-08-16 02:27:55","1","88","0611","2","2600","1","1","88","Local Bus","Local Bus","Clarendon Hill - Lechmere via Highland Avenue","88","None","None","line-88","8","9","2","IN_TRANSIT_TO","2600","McGrath Hwy @ Medford St","None","None","42.37687","-71.08847","25","None","None","25","Somerville","None","None","None","None","line-88","Clarendon Hill - Lechmere via Highland Avenue","88","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"343","G-10266","2370","315","630","42.3656311035","-71.0605697632","None","2019-08-16 02:27:54","1","Green-C","3671-3838","1","70205","1","1","Green-C","Rapid Transit","Rapid Transit","Green Line C","C","None","None","line-Green","4","2","1","STOPPED_AT","70205","North Station","None","North Station - Green Line - Lechmere","42.365577","-71.06129","1","None","None","1","Boston","None","None","None","None","line-Green","Green Line","None","4","2","4","00843D","2","FFFFFF","4","00843D","2","FFFFFF"
"163","y3005","2190","97","3","42.3824234009","-70.9916229248","None","2019-08-16 02:27:54","2","712","y3005","1","109804","2","0","712","Local Bus","Local Bus","Point Shirley, Winthrop - Orient Heights via Revere Street","712","None","None","line-712713","8","9","1","STOPPED_AT","109804","Main St @ Pleasant St","None","None","42.38233","-70.991479","31","None","None","31","Winthrop","None","None","None","None","line-712713","Winthrop - Orient Heights","712/713","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"172","y1833","2199","270","1","42.3730697632","-71.1174926758","None","2019-08-16 02:27:04","2","1","1833","2","110","2","0","1","Key Bus","Local Bus","Harvard - Dudley via Massachusetts Avenue","1","None","None","line-1701","8","9","2","IN_TRANSIT_TO","110","Massachusetts Ave @ Holyoke St","None","None","42.373259","-71.118124","8","None","104","8","Cambridge","104","Massachusetts Avenue","None","None","line-1701","Harvard or Central Square - Boston Medical Center or Dudley via Massachusetts Avenue","1/CT1","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"315","y1114","2342","184","6","42.3688354492","-71.0217590332","None","2019-08-16 02:27:52","1","741","1114","2","17096","1","1","741","Key Bus","Rapid Transit","Logan Airport - South Station","SL1","None","None","line-SLWaterfront","6","2","2","IN_TRANSIT_TO","17096","Congress @ World Trade Center Sta","None","Congress @ World Trade Center Sta - Silver Line - South Station","42.348769","-71.042336","1","None","None","1","Boston","None","None","None","None","line-SLWaterfront","Silver Line SL1/SL2/SL3","None","6","2","6","7C878E","2","FFFFFF","6","7C878E","2","FFFFFF"
"170","y1672","2197","45","1","42.2504386902","-71.1701431274","None","2019-08-16 02:27:33","2","34","1672","2","70618","2","0","34","Local Bus","Local Bus","Dedham Line - Forest Hills","34","None","None","line-3434E","8","9","2","IN_TRANSIT_TO","70618","272 Washington St","None","None","42.25058","-71.170267","36","None","None","36","Dedham","None","None","None","None","line-3434E","Walpole or Dedham Line - Forest Hills","34/34E","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"120","y0814","2147","0","1","42.2543487549","-71.0056991577","None","2019-08-16 02:27:52","2","220","0814","2","32004","2","0","220","Local Bus","Local Bus","Hingham Depot - Quincy Center","220","None","None","line-220221222","8","9","2","IN_TRANSIT_TO","32004","Quincy Center","None","Quincy Center - Berth 4","42.251908","-71.0052","7","None","400","7","Quincy","400","Busway","None","None","line-220221222","East Weymouth, Hingham Depot, or Fort Point - Quincy Center","220/221/222","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"55","y1851","2082","0","39","42.3715667725","-71.2368621826","None","2019-08-16 02:27:53","2","553","1851","2","76597","2","0","553","Local Bus","Inner Express","Roberts - Downtown Boston","553","None","None","line-505553554","8","9","2","IN_TRANSIT_TO","76597","Moody St @ Pine St","None","None","42.371852","-71.236758","9","None","None","9","Waltham","None","None","None","None","line-505553554","Roberts, Waltham Center, or Waverley - Downtown Boston","505/553/554","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"87","G-10160","2114","75","310","42.3409996033","-71.1674194336","None","2019-08-16 02:23:56","2","Green-B","3662-3834","1","70107","2","0","Green-B","Rapid Transit","Rapid Transit","Green Line B","B","None","None","line-Green","4","2","1","STOPPED_AT","70107","Boston College","None","Boston College - Green Line - Exit Only","42.34024","-71.166849","1","None","None","1","Boston","None","None","None","None","line-Green","Green Line","None","4","2","4","00843D","2","FFFFFF","4","00843D","2","FFFFFF"
"187","y1287","2214","90","1","42.3520698547","-71.0560379028","None","2019-08-16 02:27:53","1","751","1287","2","6538","1","1","751","Key Bus","Local Bus","Dudley - South Station","SL4","None","None","line-SLWashington","6","2","2","IN_TRANSIT_TO","6538","Essex St @ Atlantic Ave","None","Essex St @ Atlantic Ave - Silver Line - SL4 Dudley","42.35176","-71.056003","1","None","None","1","Boston","None","None","None","None","line-SLWashington","Silver Line SL4/SL5","None","6","2","6","7C878E","2","FFFFFF","6","7C878E","2","FFFFFF"
"140","1701","2167","10","11","42.28125","-71.2375488281","None","2019-08-16 02:27:36","2","CR-Needham","1701","1","Needham Center","2","0","CR-Needham","Commuter Rail","Commuter Rail","Needham Line","None","None","None","line-Needham","7","2","1","STOPPED_AT","Needham Center","Needham Center","None","Needham Center - Commuter Rail","42.280775","-71.237686","54","None","None","54","Needham","None","None","None","None","line-Needham","Needham Line","None","7","2","7","80276C","2","FFFFFF","7","80276C","2","FFFFFF"
"305","y1628","2332","45","49","42.2496795654","-71.1714324951","None","2019-08-16 02:27:29","1","34E","1628","2","10832","1","1","34E","Local Bus","Local Bus","Walpole - Forest Hills","34E","None","None","line-3434E","8","9","2","IN_TRANSIT_TO","10832","Dedham Mall @ Old Navy","None","None","42.253872","-71.16863","36","None","None","36","Dedham","None","None","None","None","line-3434E","Walpole or Dedham Line - Forest Hills","34/34E","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"214","y0718","2241","0","1","42.3842391968","-71.0765609741","None","2019-08-16 02:26:59","2","95","0718","2","29003","2","0","95","Local Bus","Local Bus","West Medford - Sullivan via Mystic Avenue","95","None","None","line-95","8","9","2","IN_TRANSIT_TO","29003","Sullivan Square","None","Sullivan Square - Upper Berth 3","42.384266","-71.076511","1","None","400","1","Boston","400","Busway","None","None","line-95","West Medford - Sullivan via Mystic Avenue","95","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"219","y0669","2246","0","3","42.3666343689","-71.0584716797","None","2019-08-16 02:27:52","2","111","0669","2","5611","2","0","111","Key Bus","Local Bus","Everett, Revere, or Chelsea - Haymarket","111","None","None","line-111","8","9","2","IN_TRANSIT_TO","5611","Beacon St @ Broadway","None","None","42.388714","-71.042267","18","None","None","18","Chelsea","None","None","None","None","line-111","Everett, Revere, or Chelsea - Haymarket","111","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"109","y0768","2136","0","30","42.2583389282","-71.0411605835","None","2019-08-16 02:27:54","1","215","0768","2","3360","1","1","215","Local Bus","Local Bus","Quincy Center - Ashmont via West Quincy","215","None","None","line-215","8","9","2","IN_TRANSIT_TO","3360","Granite Ave @ Bassett St","None","None","42.259168","-71.04176","2","None","None","2","Milton","None","None","None","None","line-215","Quincy Center - Ashmont via West Quincy","215","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"330","y1756","2357","43","21","42.3326530457","-71.113899231","None","2019-08-16 02:27:55","1","60","1756","2","1556","1","1","60","Local Bus","Local Bus","Chestnut Hill - Kenmore","60","None","None","line-6065","8","9","2","IN_TRANSIT_TO","1556","678 Brookline Ave opp Pearl St","None","None","42.332285","-71.114167","15","None","27","15","Brookline","27","Brookline Avenue","None","None","line-6065","Chestnut Hill or Brighton - Kenmore","60/65","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"249","y0862","2276","141","65","42.4669647217","-70.9565048218","None","2019-08-16 02:27:53","1","429","0862","2","7310","1","1","429","Local Bus","Local Bus","Northgate Shopping Center - Central Square, Lynn","429","None","None","line-429","8","9","2","IN_TRANSIT_TO","7310","Franklin St @ Baker St","None","None","42.466914","-70.956472","3","None","None","3","Lynn","None","None","None","None","line-429","Northgate Shopping Center - Central Square, Lynn","429","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
